Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Match?,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
1QNqrsNQ1JVLEwncov3lEY,True Love (feat. Lily Allen),The Truth About Love,"P!nk,Lily Allen",9/18/12,230733,68,31td6lssg6mckgjbkbww6nrvgij4,2023-05-26T05:36:16Z,pop,,RCA Records Label,0.449,0.825,9,-4.762,1,0.324,0.00146,0,0.108,0.575,192.241,4
1mKXFLRA179hdOWQBwUk9e,Just Give Me a Reason (feat. Nate Ruess),The Truth About Love,"P!nk,Nate Ruess",9/18/12,242733,85,31td6lssg6mckgjbkbww6nrvgij4,2025-01-15T15:42:44Z,pop,,RCA Records Label,0.778,0.547,2,-7.273,1,0.0489,0.344,0.000306,0.132,0.442,95,4
0w5Bdu51Ka25Pf3hojsKHh,Hard Times,After Laughter,Paramore,5/12/17,182693,82,31td6lssg6mckgjbkbww6nrvgij4,2023-03-09T14:23:15Z,"pop punk,emo,emo pop",2000s,Fueled By Ramen,0.695,0.818,5,-5.379,0,0.0334,0.00647,0.00000487,0.0219,0.916,119.965,4
7DFNE7NO0raLIUbgzY2rzm,Let Her Go,All The Little Lights,Passenger,11/5/12,252866,3,31td6lssg6mckgjbkbww6nrvgij4,2020-07-06T14:33:59Z,folk pop,,Sony Music Entertainment,0.509,0.538,7,-7.335,1,0.0572,0.385,0,0.104,0.244,75.089,4
0qxYx4F3vm1AOnfux6dDxP,You Can Call Me Al,Graceland (25th Anniversary Deluxe Edition),Paul Simon,8/12/86,280000,78,31td6lssg6mckgjbkbww6nrvgij4,2024-07-25T12:06:32Z,singer-songwriter,RTM,Legacy Recordings,0.776,0.763,5,-8.124,1,0.0534,0.182,0.00647,0.077,0.82,128.433,4
5b88tNINg4Q4nrRbrCXUmg,Happy - From Despicable Me 2,G I R L,Pharrell Williams,3/3/14,232720,6,31td6lssg6mckgjbkbww6nrvgij4,2020-06-05T11:29:24Z,pop,,Columbia,0.647,0.822,5,-4.662,0,0.183,0.219,0,0.0908,0.962,160.019,4
2Foc5Q5nqNiosCNqttzHof,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],"Pharrell Williams,Nile Rodgers,Thomas Bangalter,Guy-Manuel de Homem-Christo,Daft Punk",4/19/13,248413,79,31td6lssg6mckgjbkbww6nrvgij4,2020-07-17T12:39:18Z,"french house,electronic,electro",,Columbia,0.794,0.811,6,-8.966,0,0.038,0.0426,0.00000107,0.101,0.862,116.047,4
4YwbSZaYeYja8Umyt222Qf,You Can't Hurry Love - 2016 Remaster,"Hello, I Must Be Going! (Deluxe Edition)",Phil Collins,11/5/82,175746,76,31td6lssg6mckgjbkbww6nrvgij4,2023-07-06T22:35:24Z,soft rock,RTM,Rhino,0.62,0.936,7,-4.593,1,0.0308,0.0261,0,0.0679,0.763,97.527,4
26seN94mgiImzDyVRkl3hl,SOS - From 'Mamma Mia!' Original Motion Picture Soundtrack,Mamma Mia! The Movie Soundtrack,"Pierce Brosnan,Meryl Streep",1/1/08,199306,63,31td6lssg6mckgjbkbww6nrvgij4,2022-06-10T18:31:30Z,musicals,,Polydor Records,0.543,0.736,0,-5.181,0,0.0309,0.0804,0.00000281,0.133,0.385,123.353,4
7rPzEczIS574IgPaiPieS3,"Another Brick In The Wall, Pt. 2 - 2011 Remastered Version",The Wall (Remastered),Pink Floyd,11/30/79,228586,42,31td6lssg6mckgjbkbww6nrvgij4,2021-07-23T21:15:07Z,"progressive rock,psychedelic rock,classic rock,symphonic rock,art rock,rock",B,Pink Floyd Records,0.693,0.353,0,-17.852,1,0.0414,0.0704,0.00113,0.503,0.75,104.143,4
6a8GbQIlV8HBUW3c6Uk9PH,I Know You Want Me (Calle Ocho),Pitbull Starring In Rebelution,Pitbull,10/23/09,237120,60,31td6lssg6mckgjbkbww6nrvgij4,2020-07-06T12:01:30Z,miami pop,,Mr.305/Polo Grounds Music/J Records,0.825,0.743,2,-5.995,1,0.149,0.0142,0.0000212,0.237,0.8,127.045,4
4QNpBfC0zvjKqPJcyqBy9W,Give Me Everything (feat. Nayer),Planet Pit (Deluxe Version),"Pitbull,AFROJACK,Ne-Yo,Nayer",6/17/11,252306,88,31td6lssg6mckgjbkbww6nrvgij4,2020-06-30T11:29:37Z,"edm,big room,latin dance",,Mr.305/Polo Grounds Music/J Records,0.671,0.939,8,-3.206,1,0.161,0.191,0,0.298,0.53,129.024,4
0Hf4aIJpsN4Os2f0y0VqWl,Feel This Moment (feat. Christina Aguilera),Global Warming: Meltdown (Deluxe Version),"Pitbull,Christina Aguilera",2012,229506,82,31td6lssg6mckgjbkbww6nrvgij4,2022-07-31T10:32:07Z,miami pop,,Mr.305/Polo Grounds Music/RCA Records,0.673,0.758,7,-3.632,1,0.158,0.039,0,0.341,0.542,135.956,4
1PCvKFPWnTXAe2oaReVUcr,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte),Globalization,"Pitbull,Jennifer Lopez,Claudia Leitte",11/24/14,222520,72,31td6lssg6mckgjbkbww6nrvgij4,2022-08-04T17:21:05Z,"ax�,brazilian pop,pagode baiano",,Mr.305/Polo Grounds Music/RCA Records,0.592,0.935,6,-4.317,0,0.0581,0.00879,0.0154,0.132,0.567,125.013,4
49eplIHvgCLY8HAgcaWrUb,Fireball (feat. John Ryan),Fireball (feat. John Ryan),"Pitbull,John Ryan",7/23/14,235012,63,31td6lssg6mckgjbkbww6nrvgij4,2022-08-04T17:22:08Z,miami pop,,Mr.305/Polo Grounds Music/RCA Records,0.69,0.937,10,-5.393,1,0.0642,0.0894,0.000104,0.0532,0.794,122.951,4
3tgZ9vmhuAY9wEoNUJskzV,Timber,Global Warming: Meltdown (Deluxe Version),"Pitbull,Kesha",2012,204200,67,31td6lssg6mckgjbkbww6nrvgij4,2020-06-05T11:29:53Z,miami pop,,Mr.305/Polo Grounds Music/RCA Records,0.589,0.966,11,-4.106,1,0.0972,0.03,0,0.147,0.802,129.983,4
2cZrrQMjB63c0iIugYH9zS,Rain Over Me (feat. Marc Anthony),Planet Pit (Deluxe Version),"Pitbull,Marc Anthony",6/17/11,231573,74,31td6lssg6mckgjbkbww6nrvgij4,2020-06-25T21:29:03Z,"salsa,salsa romantica,merengue,bachata,latin",,Mr.305/Polo Grounds Music/J Records,0.61,0.906,0,-2.117,1,0.0648,0.00416,0,0.758,0.294,127.916,4
2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,Globalization,"Pitbull,Ne-Yo",11/24/14,229360,85,31td6lssg6mckgjbkbww6nrvgij4,2020-06-22T14:27:28Z,miami pop,,Mr.305/Polo Grounds Music/RCA Records,0.721,0.802,1,-5.797,1,0.0583,0.0921,0,0.694,0.724,124.022,4
3Tu7uWBecS6GsLsL8UONKn,Don't Stop the Party (feat. TJR),Global Warming: Meltdown (Deluxe Version),"Pitbull,TJR",2012,206120,70,31td6lssg6mckgjbkbww6nrvgij4,2020-06-25T21:32:33Z,"melbourne bounce,big room,bounce",,Mr.305/Polo Grounds Music/RCA Records,0.722,0.958,4,-3.617,1,0.0912,0.00726,0,0.375,0.952,127.008,4
41sGGCCoHI2GLV9qadX80A,Baby Come Back,Player,Player,9/1/77,255845,75,31td6lssg6mckgjbkbww6nrvgij4,2024-01-28T16:56:50Z,"yacht rock, soft rock",RTM,UMC (Universal Music Catalogue),0.646,0.602,5,-10.238,0,0.0758,0.0599,0.000017,0.0956,0.543,156.101,4
6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,Woodstock,Portugal. The Man,6/16/17,163253,81,31td6lssg6mckgjbkbww6nrvgij4,2022-09-08T10:56:19Z,"modern rock, indietronica, modern alternative rock, indie rock",2000s,Atlantic Records,0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,4
60eOMEt3WNVX1m1jmApmnX,Live in the Moment,Woodstock,Portugal. The Man,6/16/17,246786,65,31td6lssg6mckgjbkbww6nrvgij4,2022-09-08T10:56:28Z,"modern rock, indietronica, modern alternative rock, indie rock",2000s,Atlantic Records,0.546,0.583,6,-7.317,0,0.0348,0.002,0.173,0.115,0.235,128.017,4
5vdp5UmvTsnMEMESIF2Ym7,Another One Bites The Dust - Remastered 2011,The Game (2011 Remaster),Queen,6/27/80,214653,81,31td6lssg6mckgjbkbww6nrvgij4,2020-06-05T11:21:40Z,"classic rock,rock,glam rock",B,EMI,0.933,0.528,5,-6.472,0,0.161,0.112,0.312,0.163,0.754,109.967,4
4u7EnebtmKWzUH433cf5Qv,Bohemian Rhapsody - Remastered 2011,A Night At The Opera (2011 Remaster),Queen,11/21/75,354320,80,31td6lssg6mckgjbkbww6nrvgij4,2020-06-05T11:27:03Z,"classic rock,rock,glam rock",B,EMI,0.411,0.404,0,-9.928,0,0.0511,0.271,0,0.3,0.226,71.068,4
7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,Jazz (Deluxe Remastered Version),Queen,11/10/78,209413,75,31td6lssg6mckgjbkbww6nrvgij4,2022-09-16T17:02:00Z,"classic rock,rock,glam rock",B,Hollywood Records,0.563,0.865,5,-5.277,1,0.16,0.0472,0.000191,0.77,0.601,156.271,4
02SjT88MukDOa9KuuRuODY,Life is a Highway,Cars Original Soundtrack (English Version),Rascal Flatts,1/1/06,276773,1,31td6lssg6mckgjbkbww6nrvgij4,2020-06-05T11:19:42Z,country,RTM,Parlophone Catalogue,0.561,0.936,5,-5.409,1,0.0613,0.00185,0,0.102,0.594,103.055,4
7GVUmCP00eSsqc4tzj1sDD,Come and Get Your Love - Single Version,Come and Get Your Love,Redbone,11/1/73,205933,79,31td6lssg6mckgjbkbww6nrvgij4,2023-08-15T13:17:19Z,"native american contemporary, native american traditional",,Epic/Legacy,0.731,0.804,11,-7.621,0,0.0473,0.172,0.00028,0.0685,0.957,107.383,4
4uLU6hMCjMI75M1A2tKUQC,Never Gonna Give You Up,Whenever You Need Somebody,Rick Astley,11/12/87,213573,4,31td6lssg6mckgjbkbww6nrvgij4,2022-08-04T17:27:57Z,"pop, new wave pop",RTM,Sony Music CG,0.721,0.939,8,-11.823,1,0.0376,0.115,0.0000379,0.108,0.914,113.309,4
4wG4KvLxgg2I4l2jAYPJ2p,Super Freak,Motown Greatest Hits,Rick James,8/16/19,205413,34,31td6lssg6mckgjbkbww6nrvgij4,2023-07-06T22:34:41Z,"funk,motown,disco",,Universal Music Group International,0.828,0.78,9,-8.911,0,0.0553,0.172,0,0.0384,0.962,132.464,4
0Ph6L4l8dYUuXFmb71Ajnd,Livin' la Vida Loca,Ricky Martin,Ricky Martin,1999,243160,76,31td6lssg6mckgjbkbww6nrvgij4,2022-08-10T18:38:23Z,"latin pop,latin",,C2Records/Columbia,0.425,0.954,1,-3.756,0,0.0476,0.00414,0,0.0555,0.933,178.043,4
7ySUcLPVX7KudhnmNcgY2D,S&M,Loud (Japan Version),Rihanna,1/1/10,243600,83,31td6lssg6mckgjbkbww6nrvgij4,2023-01-02T21:34:19Z,pop,,Def Jam Recordings,0.769,0.685,1,-5.019,1,0.041,0.0105,0.000124,0.0887,0.836,127.977,4
0AH6WMe3OlAlUb5miXt2FQ,Only Girl (In The World),Loud,Rihanna,11/16/10,235493,73,31td6lssg6mckgjbkbww6nrvgij4,2021-07-21T16:36:12Z,pop,,Def Jam Recordings,0.789,0.716,11,-4.241,0,0.0432,0.129,0.0000107,0.069,0.611,125.906,4
0ByMNEPAPpOR5H69DVrTNy,Don't Stop The Music,Good Girl Gone Bad: Reloaded,Rihanna,6/2/08,267080,83,31td6lssg6mckgjbkbww6nrvgij4,2022-08-01T14:32:23Z,pop,,Def Jam Recordings,0.834,0.669,6,-5.582,0,0.0637,0.0341,0.0000718,0.0535,0.547,122.669,4
6O20JhBJPePEkBdrB5sqRx,Diamonds,Unapologetic (Deluxe),Rihanna,12/11/12,225146,76,31td6lssg6mckgjbkbww6nrvgij4,2022-08-10T18:36:05Z,pop,,Def Jam Recordings,0.562,0.709,11,-4.92,0,0.0424,0.00124,0,0.109,0.401,91.958,4
5oO3drDxtziYU2H1X23ZIp,Love On The Brain,ANTI (Deluxe),Rihanna,1/28/16,224000,86,31td6lssg6mckgjbkbww6nrvgij4,2023-02-24T20:50:23Z,pop,,Roc Nation / Rihanna,0.509,0.637,4,-4.83,0,0.047,0.0717,0.0000108,0.0789,0.379,172.007,3
1Bx0zEdVjkFlV27iKaePug,Man Down,Loud,Rihanna,11/16/10,267000,73,31td6lssg6mckgjbkbww6nrvgij4,2024-03-30T06:35:27Z,pop,,Def Jam Recordings,0.47,0.904,0,-4.024,0,0.177,0.0436,0,0.0491,0.557,155.789,4
4TsmezEQVSZNNPv5RJ65Ov,Pon de Replay,Music Of The Sun,Rihanna,8/29/05,246960,80,31td6lssg6mckgjbkbww6nrvgij4,2025-02-21T22:20:56Z,pop,,Def Jam Recordings,0.779,0.64,7,-8.415,1,0.159,0.000155,0.000766,0.101,0.499,99.017,4
6qn9YLKt13AGvpq9jfO8py,We Found Love,Talk That Talk,"Rihanna,Calvin Harris",11/18/11,215226,83,31td6lssg6mckgjbkbww6nrvgij4,2022-12-25T13:28:08Z,edm,,Def Jam Recordings,0.735,0.766,1,-4.485,1,0.0384,0.025,0.00141,0.108,0.6,127.975,4
49FYlytm3dAAraYgpoJZux,Umbrella,Good Girl Gone Bad: Reloaded,"Rihanna,JAY-Z",6/2/08,275986,83,31td6lssg6mckgjbkbww6nrvgij4,2021-03-14T17:42:58Z,"hip hop,east coast hip hop,rap",2000s,Def Jam Recordings,0.585,0.828,1,-4.603,1,0.124,0.00906,0,0.0426,0.584,174.034,4
78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,FourFiveSeconds,"Rihanna,Kanye West,Paul McCartney",1/24/15,188238,78,31td6lssg6mckgjbkbww6nrvgij4,2023-12-14T10:34:44Z,rap,2000s,Roc Nation / Rihanna,0.582,0.272,2,-5.662,1,0.0501,0.875,0,0.13,0.354,205.846,4
0GNI8K3VATWBABQFAzBAYe,Stay,Unapologetic (Deluxe),"Rihanna,Mikky Ekko",12/11/12,240706,76,31td6lssg6mckgjbkbww6nrvgij4,2021-04-20T17:22:50Z,pop,,Def Jam Recordings,0.621,0.31,9,-10.164,0,0.0283,0.945,0.0000612,0.117,0.125,111.881,4
2Ms33RTRCT6gArrpcrPxmo,Feel,Escapology,Robbie Williams,2002,263866,78,31td6lssg6mckgjbkbww6nrvgij4,2022-10-03T20:48:20Z,"dance rock, europop",,Chrysalis UK,0.599,0.732,5,-6.843,1,0.026,0.0145,0.000467,0.143,0.295,97.997,4
0SLtqCrXBRrnkxSOMA3X4W,Let Me Entertain You,Life Thru A Lens,Robbie Williams,1/1/97,262000,68,31td6lssg6mckgjbkbww6nrvgij4,2023-01-15T15:15:04Z,"dance rock, europop",,Universal-Island Records Ltd.,0.478,0.965,10,-5.022,1,0.0642,0.000169,0.00251,0.0854,0.347,125.152,4
4pbyDPjFgfPqFTcIMC8xpK,Rock DJ,Sing When You're Winning,Robbie Williams,1/1/00,258560,73,31td6lssg6mckgjbkbww6nrvgij4,2023-07-06T22:37:05Z,"dance rock, europop",,Chrysalis UK,0.708,0.772,7,-4.264,1,0.0322,0.0267,0,0.467,0.861,103.035,4
5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),Sugar,"Robin Schulz,Francesco Yates",9/25/15,219043,79,31td6lssg6mckgjbkbww6nrvgij4,2021-03-19T12:33:52Z,tropical house,2000s,Tonspiel,0.636,0.815,5,-5.098,0,0.0581,0.0185,0,0.163,0.636,123.063,4
06Hdbxh6NCy6TIhjdXTchB,Headlights (feat. Ilsey),Headlights (feat. Ilsey),"Robin Schulz,Ilsey",4/3/15,209208,53,31td6lssg6mckgjbkbww6nrvgij4,2022-08-04T17:17:57Z,tropical house,2000s,Tonspiel,0.597,0.685,11,-6.371,1,0.0367,0.0245,0.000335,0.182,0.369,122.002,4
0n4bITAu0Y0nigrz3MFJMb,Blurred Lines,Blurred Lines (Deluxe),"Robin Thicke,T.I.,Pharrell Williams",1/1/13,263826,76,31td6lssg6mckgjbkbww6nrvgij4,2021-02-15T16:32:51Z,southern hip hop,2000s,The Neptunes,0.853,0.599,7,-4.756,1,0.0411,0.00334,0.00000793,0.0759,0.843,119.993,4
0SGojwNP2zUrgDyeoBQxYO,The Big Bang,The Big Bang,Rock Mafia,10/29/10,160200,61,31td6lssg6mckgjbkbww6nrvgij4,2023-12-14T10:52:36Z,"dance pop, pop, pop rap",B,RMR,0.902,0.816,0,-3.077,0,0.0312,0.124,0.00000894,0.18,0.894,96.01,4
20ZP3Om9DvDazXrNUC7WM2,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Toast to Our Differences (Deluxe Edition),"Rudimental,Jess Glynne,Macklemore,Dan Caplen",1/25/19,211760,73,31td6lssg6mckgjbkbww6nrvgij4,2022-07-02T10:25:11Z,"uk dance, uk funky, pop dance",,Atlantic Records UK,0.654,0.798,0,-4.084,1,0.0451,0.188,0,0.15,0.574,92.207,4
5N3hjp1WNayUPZrA8kJmJP,Please Please Please,Please Please Please,Sabrina Carpenter,6/6/24,186365,85,31td6lssg6mckgjbkbww6nrvgij4,2025-01-15T15:44:19Z,pop,,Island Records,0.669,0.586,9,-6.073,1,0.054,0.274,0,0.104,0.579,107.071,4
1Hv1VTm8zeOeybub15mA2R,Smooth Operator - Single Version,The Best of Sade,Sade,10/31/94,258693,81,31td6lssg6mckgjbkbww6nrvgij4,2023-03-17T15:02:27Z,"british soul, sophisti-pop",,Epic,0.734,0.58,9,-6.619,0,0.0321,0.238,0.0006,0.0298,0.962,119.336,4
2Iq6HhIquO7JKr0KfTNLzU,My Type,My Type EP,Saint Motel,8/16/14,204811,69,31td6lssg6mckgjbkbww6nrvgij4,2021-03-19T12:29:52Z,"la indie, pov: indie, modern alternative rock, modern rock",2000s,Parlophone UK,0.595,0.896,10,-2.951,1,0.047,0.0641,0.0000582,0.0748,0.567,118.001,4
6PgVDY8GTkxF3GmhVGPzoB,"Hold On, I'm Comin'","Hold On, I'm Comin'",Sam & Dave,1966,155706,69,31td6lssg6mckgjbkbww6nrvgij4,2023-04-23T20:48:23Z,"motown,soul",RTM,Rhino Atlantic,0.803,0.338,6,-14.029,1,0.0349,0.196,0.038,0.097,0.912,106.841,4
1Dp7ASSZVVOPJ85VdLpjOX,Seventeen Going Under,Seventeen Going Under,Sam Fender,7/7/21,302360,63,31td6lssg6mckgjbkbww6nrvgij4,2022-07-28T19:10:07Z,"north east england indie, modern rock",2000s,Polydor Records,0.477,0.873,1,-4.946,1,0.0355,0.00471,0.00589,0.0813,0.611,161.948,4
7795WJLVKJoAyVoOtCWqXN,I'm Not The Only One,In The Lonely Hour,Sam Smith,5/26/14,239316,84,31td6lssg6mckgjbkbww6nrvgij4,2023-04-23T11:45:08Z,soft pop,2000s,PLG - Capitol,0.678,0.484,5,-5.795,1,0.0361,0.529,0.0000201,0.0766,0.493,82.004,4
1q9l6c8bAzqWcvO3DM6FsR,I Don't Feel Like Dancin',Ta-Dah,Scissor Sisters,1/1/06,288360,64,31td6lssg6mckgjbkbww6nrvgij4,2023-04-04T13:06:38Z,"dance rock, dance pop, strut",B,Polydor Records,0.707,0.923,7,-3.409,1,0.0276,0.0195,0,0.342,0.845,108.023,4
3ovjw5HZZv43SxTwApooCM,Wind Of Change,Crazy World,Scorpions,1/1/90,312360,81,31td6lssg6mckgjbkbww6nrvgij4,2023-04-23T20:45:42Z,"hard rock,glam metal,rock",RTM,Island Mercury,0.452,0.524,0,-10.108,1,0.0351,0.315,0,0.103,0.246,151.505,4
3Om11CroNoIfIiQand4KJe,Smoke Signals,Back 2 Life,Sean Kingston,9/10/13,192386,32,31td6lssg6mckgjbkbww6nrvgij4,2021-08-31T05:14:09Z,"dance pop, miami hip hop, pop",B,Epic/Beluga Heights,0.724,0.865,1,-3.823,1,0.0425,0.0406,0,0.143,0.901,127.993,4
2oENJa1T33GJ0w8dC167G4,Fire Burning,Tomorrow,Sean Kingston,9/7/09,239986,73,31td6lssg6mckgjbkbww6nrvgij4,2021-12-14T21:38:39Z,"dance pop, miami hip hop, pop",B,Epic/Beluga Heights,0.839,0.804,1,-2.513,1,0.0329,0.0192,0,0.331,0.888,122.973,4
1hGy2eLcmC8eKx7qr1tOqx,Beautiful Girls,Beautiful Girls,Sean Kingston,7/23/07,225373,80,31td6lssg6mckgjbkbww6nrvgij4,2022-02-07T12:26:03Z,"dance pop, miami hip hop, pop",B,Epic,0.762,0.661,1,-6.075,0,0.0687,0.15,0,0.256,0.769,130.009,4
4vVTI94F9uJ8lHNDWKv0i2,Eenie Meenie,Eenie Meenie,"Sean Kingston,Justin Bieber",3/23/10,201946,77,31td6lssg6mckgjbkbww6nrvgij4,2020-12-03T17:00:57Z,"dance pop, miami hip hop, pop",B,Epic/Beluga Heights,0.72,0.607,1,-4.168,1,0.0322,0.0543,0,0.113,0.828,121.223,4
48QmG1dfvMuYLxMPt7KSRA,No Lie,Mad Love The Prequel,"Sean Paul,Dua Lipa",6/29/18,221176,83,31td6lssg6mckgjbkbww6nrvgij4,2022-07-31T10:35:07Z,"dancehall,pop",,Universal-Island Records Ltd.,0.742,0.882,7,-2.862,1,0.117,0.0466,0,0.206,0.463,102.04,4
3akK9yI6CIMKB2V9eQWRGc,Cruel World,Cruel World,"Seeb,Skip Marley",11/10/17,205531,41,31td6lssg6mckgjbkbww6nrvgij4,2024-04-28T03:54:49Z,reggae,,Universal Music AS,0.434,0.854,1,-3.712,0,0.054,0.161,0,0.223,0.442,93.942,4
0laYHRpNTS6i8FXdupHkJ4,Love You Like A Love Song,When The Sun Goes Down,Selena Gomez & The Scene,1/1/11,188453,81,31td6lssg6mckgjbkbww6nrvgij4,2020-12-03T16:55:46Z,pop,,Hollywood Records,0.858,0.678,1,-3.87,0,0.0469,0.0761,0,0.0741,0.922,117.009,4
5DyiVavRvMrFP3Fx917Rkr,Mr Boombastic,"Oldies Ragga Dancehall, Vol. 2",Shaggy,2/4/19,246413,54,31td6lssg6mckgjbkbww6nrvgij4,2022-07-26T18:01:47Z,reggae,,Oldies Time,0.86,0.708,2,-10.589,1,0.29,0.295,0.0000188,0.355,0.771,158.424,4
2lnzGkdtDj5mtlcOW2yRtG,"Whenever, Wherever",Laundry Service,Shakira,11/13/01,196160,78,31td6lssg6mckgjbkbww6nrvgij4,2020-07-06T12:05:15Z,"latin pop,latin",,Epic,0.794,0.832,1,-4.862,0,0.0407,0.237,0.0000114,0.203,0.871,107.657,4
2Cd9iWfcOpGDHLz6tVA3G4,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),"Shakira,Freshlyground",5/7/10,202626,9,31td6lssg6mckgjbkbww6nrvgij4,2020-06-25T21:34:10Z,"latin pop,latin,afro soul,afropop,dubstep",,Epic,0.766,0.873,11,-6.381,0,0.143,0.00627,0,0.0764,0.743,126.988,4
3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),"Oral Fixation, Vol. 2 (Expanded Edition)","Shakira,Wyclef Jean",11/28/05,218093,86,31td6lssg6mckgjbkbww6nrvgij4,2021-07-13T16:48:10Z,"latin pop,latin",,Epic,0.778,0.824,10,-5.892,0,0.0707,0.284,0,0.405,0.758,100.024,4
3zkWCteF82vJwv0hRLba76,Stitches,Handwritten,Shawn Mendes,4/14/15,206880,12,31td6lssg6mckgjbkbww6nrvgij4,2022-03-11T15:25:39Z,pop,,Island Records,0.752,0.754,1,-6.684,1,0.0615,0.0151,0,0.0486,0.755,149.789,4
7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,Illuminate (Deluxe),Shawn Mendes,4/20/17,199440,86,31td6lssg6mckgjbkbww6nrvgij4,2022-05-24T18:43:10Z,pop,,Island Records,0.866,0.811,11,-4.063,0,0.0553,0.375,0,0.078,0.969,121.995,4
2J2Z1SkXYghSajLibnQHOa,Unstoppable,This Is Acting,Sia,1/29/16,217746,81,31td6lssg6mckgjbkbww6nrvgij4,2022-07-22T08:16:29Z,pop,,Monkey Puzzle Records/RCA Records,0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,4
6kwAbEjseqBob48jCus7Sz,Elastic Heart,1000 Forms Of Fear,Sia,7/4/14,257200,79,31td6lssg6mckgjbkbww6nrvgij4,2024-06-28T22:25:33Z,pop,,Monkey Puzzle Records/RCA Records,0.421,0.791,9,-4.998,1,0.0496,0.0117,0.0000148,0.146,0.499,130.075,4
5a8RPWgKSmcGBGcffmIrUi,Thunderclouds,Thunderclouds,"Sia,Diplo,Labrinth,LSD",8/9/18,187026,1,31td6lssg6mckgjbkbww6nrvgij4,2022-10-03T14:12:16Z,moombahton,,Records/Columbia,0.691,0.716,7,-5.985,1,0.0351,0.0085,0.00000906,0.263,0.507,112.035,4
5IKLwqBQG6KU6MP2zP80Nu,We Are Family - 1995 Remaster,We Are Family (1995 Remaster),Sister Sledge,1995,216733,69,31td6lssg6mckgjbkbww6nrvgij4,2022-08-04T17:27:19Z,"disco,philly soul",,Rhino Atlantic,0.784,0.893,7,-5.153,0,0.0923,0.3,0.0000157,0.272,0.819,118.738,4
6TaqooOXAEcijL6G1AWS2K,All My Friends (feat. Tinashe & Chance the Rapper),All My Friends (feat. Tinashe & Chance the Rapper),"Snakehips,Tinashe,Chance the Rapper",10/21/15,229746,69,31td6lssg6mckgjbkbww6nrvgij4,2021-03-25T13:46:34Z,alternative r&b,,Hoffman West/Columbia,0.681,0.521,0,-5.849,1,0.141,0.12,0.0000841,0.108,0.181,94.997,4
3McHkGr4IpJ8QjkpXMKQOl,Sweat - Remix,Doggumentary,"Snoop Dogg,David Guetta,Giorgio Tuinfort,Frédéric Riesterer",1/1/11,195986,0,31td6lssg6mckgjbkbww6nrvgij4,2020-06-25T21:30:04Z,"g-funk,west coast hip hop,gangster rap,hip hop,rap,edm,dance",2000s,Capitol Records,0.813,0.732,7,-5.636,1,0.03,0.0597,0.00137,0.0826,0.731,130.02,4
2g7uRZ68eLtv74XrxgdT2q,"Young, Wild & Free (feat. Bruno Mars)",Mac and Devin Go To High School (Music From and Inspired By The Movie),"Snoop Dogg,Wiz Khalifa,Bruno Mars",12/9/11,207333,63,31td6lssg6mckgjbkbww6nrvgij4,2020-07-06T14:34:31Z,"g-funk,west coast hip hop,gangster rap,hip hop,rap",2000s,Rostrum/Atlantic,0.715,0.655,0,-6.425,1,0.137,0.0525,0,0.115,0.531,95.078,4
2Za2mUwmQoSxWPscaY2vxl,Murder On The Dancefloor,Read My Lips,Sophie Ellis-Bextor,1/1/02,230013,6,31td6lssg6mckgjbkbww6nrvgij4,2023-04-04T19:39:40Z,"pop, disco",,Polydor Records,0.734,0.848,1,-5.285,0,0.0309,0.00312,0.0000116,0.313,0.863,117.31,4
2q4rjDy9WhaN3o9MvDbO21,Kiss Me Thru The Phone,iSouljaBoyTellem,"Soulja Boy,Sammie",1/1/08,193386,80,31td6lssg6mckgjbkbww6nrvgij4,2021-03-20T23:59:41Z,"rap, r&b",2000s,Collipark / Interscope,0.758,0.712,7,-3.781,1,0.112,0.0188,0,0.0677,0.794,150.001,4
