tracks,occurrence,freqency
"WORTH NOTHING - Fast & Furious: Drift Tape/Phonk Vol 1",1,0.038462
"Players - DJ Smallz 732 - Jersey Club Remix",1,0.038462
"Wasting Angels (with The Kid LAROI)",2,0.076923
"Stacy",1,0.038462
"Hate It Or Love It",1,0.038462
"Jerk - Sped Up Version",1,0.038462
"Love Yourself",1,0.038462
"Ferrari",1,0.038462
"Delilah (pull me out of this)",1,0.038462
"Turn On The Lights again.. (feat. Future)",1,0.038462
"i walk this earth all by myself",1,0.038462
"Isabelle",1,0.038462
"No Interruption",1,0.038462
"Brother - Triple J Like a Version",1,0.038462
"Everybody But You",1,0.038462
"Stranger (feat. Elliphant)",1,0.038462
"Every Day",1,0.038462
"Be Right There - Boombox Cartel Remix",1,0.038462
"Solid Gold",1,0.038462
"Friends - Edit",1,0.038462
"Another Man (feat. Megan Joy) (feat. Megan Joy)",1,0.038462
"The Buzz",1,0.038462
"Hey Boys and Girls (Truth of the World, Part 2)",1,0.038462
"Wild Eyes",1,0.038462
"The Journey",1,0.038462
"Hon John Paul Will Ye Give Us A Blow",1,0.038462
"Freight train - remix",1,0.038462
"Im tryna make a lil change - Slowed",1,0.038462
"Still Into You Drill",1,0.038462
"Ride (feat. Gary Clark Jr.) - From “Cars 3” / Bonus track",1,0.038462
"Waterfall",1,0.038462
"Romeo",1,0.038462
"Simon Says",1,0.038462
"Feel the Love (feat. John Newman)",1,0.038462
"Not Giving In (feat. John Newman & Alex Clare)",1,0.038462
"Cinema",2,0.076923
"Boy's a liar Pt. 2",1,0.038462
"Believe (triple j Like A Version) - Cover Version",2,0.076923
"Groceries",1,0.038462
"Lie",1,0.038462
"Day & Age",1,0.038462
"Rumble",2,0.076923
"Party Szn",1,0.038462
"the broken hearts club",1,0.038462
"Great Balls of Fire",1,0.038462
"Find Your Own Way",1,0.038462
"High You Are (Branchez Remix)",1,0.038462
"Jersey Giant",2,0.076923
"Jump",1,0.038462
"My Number",1,0.038462
"Baba O'Riley",1,0.038462
"Dream Catch Me",1,0.038462
"This Ain't a Love Song",1,0.038462
"We Don't Have To Take Our Clothes Off",1,0.038462
"Atlantis - Extra Sped Up Version",1,0.038462
"Fast Lane",1,0.038462
"Changing",1,0.038462
"Rock It",1,0.038462
"Breakup",1,0.038462
"One",1,0.038462
"Tennis Court - Flume Remix",1,0.038462
"Phoneline",1,0.038462
"broken - Cash Cash Remix",1,0.038462
"go - goddard. Remix",1,0.038462
"It's Been a Long Day",1,0.038462
"They Don't Love It",2,0.076923
"When I R.I.P.",1,0.038462
"Don't Worry (with Ray Dalton) - Radio Edit",1,0.038462
"4runner",1,0.038462
"Formula",1,0.038462
"Super Love",1,0.038462
"Wish You Well (Feat. Bernard Fanning)",1,0.038462
"Break a Broken Heart",1,0.038462
"Good Day",1,0.038462
"Evergreen",2,0.076923
"What's New Scooby-Doo?",1,0.038462
"SOS (feat. Aloe Blacc)",1,0.038462
"People - Sped Up",1,0.038462
"Lay It On Me",1,0.038462
"Satellites",1,0.038462
"Ascend",1,0.038462
"Dermot (see yourself in my eyes)",1,0.038462
"Marea (we’ve lost dancing)",1,0.038462
"Here (9D Audio)",1,0.038462
"Tell Me You Love Me",1,0.038462
"Chemical",2,0.076923
"Two Words",1,0.038462
"Touch The Sky",1,0.038462
"Wolves",1,0.038462
"Get Free",1,0.038462
"Thinkin’ Bout Me",1,0.038462
"Sprinter",1,0.038462
"Blood - triple j Like A Version",1,0.038462
"Here Comes the Sun - triple j Like A Version",1,0.038462
"GIVE HEAVEN SOME HELL",1,0.038462
"3:15 - Slowed Down + Reverb",1,0.038462
"MONEY ON THE DASH - SPED UP",1,0.038462
"lonely",1,0.038462
"Cowgirls (feat. ERNEST)",1,0.038462
"Hurts Me",2,0.076923
"Take It Off",1,0.038462
"All My Life (feat. J. Cole)",2,0.076923
"Talking Body",1,0.038462
"Can You Remember The Rain - Sequence Remix",1,0.038462
"Prada",1,0.038462
"See You In June",1,0.038462
"K On My D + C",1,0.038462
"Liverpool Street In The Rain",1,0.038462
"Cobrastyle (feat. Mad Cobra)",1,0.038462
"Future Remix 98",1,0.038462
"I Am Australian",1,0.038462
"Rich Men North of Richmond",1,0.038462
"Straight and Narrow",1,0.038462
"Coal",1,0.038462
"Hey Driver (feat. The War and Treaty)",2,0.076923
"Starting Over",1,0.038462
"TRUCK BED",1,0.038462
"Speed Drive",1,0.038462
"Water",1,0.038462
"Easy Lover",1,0.038462
"WORTH ITS WEIGHT IN GOLD",1,0.038462
"mi amor",1,0.038462
"Heart On Fire In Mexico",1,0.038462
"Vino Bandit",1,0.038462
"It's Called: Freefall (Rainbow Kitten Surprise) - Sped Up Version",1,0.038462
"Strangers",1,0.038462
"Wild Wild Love (feat. G.R.L.)",1,0.038462
"Just Like Fire (From the Original Motion Picture Alice Through The Looking Glass)",1,0.038462
"I Will Never Let You Down",1,0.038462
"Nine in the Afternoon",1,0.038462
"Fader",1,0.038462
"my friend's toyota",1,0.038462
"Price",1,0.038462
"Please Don't Go",1,0.038462
"F.N.T.",1,0.038462
"A Whole Day’s Night",1,0.038462
"Real Life Sux",1,0.038462
"Techno Disco Tool",1,0.038462
"aNYway - Club Mix",1,0.038462
"Ripple",1,0.038462
"Everywhere, Everything (with Gracie Abrams)",3,0.115385
"Sarah's Place (feat. Noah Kahan)",2,0.076923
"Wifey Riddim",1,0.038462
"Step To My Girl",1,0.038462
"Otherside (feat. Fences) [Ryan Lewis Remix]",1,0.038462
"ID - Ultra Music Festival Anthem",1,0.038462
"If U Need It",1,0.038462
"FOUND LOVE (feat. Carrie Baxter)",1,0.038462
"Infinity - feat. ILIRA, iiola & Tom Cane",1,0.038462
"Plastic Hearts",1,0.038462
"Sunshine",2,0.076923
"Bittersweet Goodbye",1,0.038462
"Saving Up",1,0.038462
"Baddadan (feat. IRAH, Flowdan, Trigga & Takura)",1,0.038462
"Rainfall (Praise You)",1,0.038462
"Dancing is Healing",1,0.038462
"Underdog",1,0.038462
"Oysters In My Pocket",1,0.038462
"Addicted To The Sunshine",1,0.038462
"Apple Crumble",1,0.038462
"You Were Right",1,0.038462
"Ain't No Rest for the Wicked",1,0.038462
"Everything She Ain’t",1,0.038462
"Praise Jah In The Moonlight",2,0.076923
"SMASH",1,0.038462
"Mercy (2022 Edit) [feat. MØ]",1,0.038462
"Still Here (with the ones that I came with)",1,0.038462
"Homesick (with Sam Fender)",2,0.076923
"Burn, Burn, Burn",2,0.076923
"Dawns (feat. Maggie Rogers)",2,0.076923
"Mr. Forgettable",2,0.076923
"Murder on the Dancefloor - triple j Like A Version",2,0.076923
"Change",1,0.038462
"Still Sleepless",1,0.038462
"idk shit about cars",1,0.038462
"Dirty Love",1,0.038462
"Because I Love You",1,0.038462
"Real (feat. Cecelia) - VIP Mix",1,0.038462
"NICOTEEN",1,0.038462
"Austin",1,0.038462
"Quiver",1,0.038462
"Faint",1,0.038462
"Hot Dog",1,0.038462
"Times Are Changing",1,0.038462
"Undercover Martyn",1,0.038462
"Blurring the Lines",1,0.038462
"Hell N Back (feat. Summer Walker)",2,0.076923
"Bette Davis Eyes",1,0.038462
"Crave You",1,0.038462
"JUMP",1,0.038462
"I Just Need (with Lyrah)",1,0.038462
"The Kill",1,0.038462
"Heaven Takes You Home (feat. Connie Constance)",1,0.038462
"Time (feat. Mapei)",1,0.038462
"Wind Up Missin' You",1,0.038462
"Used To Love (with Dean Lewis)",1,0.038462
"Young And Beautiful [Lana Del Rey vs. Cedric Gervais] - Cedric Gervais Remix Radio Edit",1,0.038462
"Passiona",1,0.038462
"Don't Give Up On Me",1,0.038462
"You Remind Me (feat. Stanaj)",1,0.038462
"End of Beginning",2,0.076923
"Pirates",1,0.038462
"Playing with the Boys - From Top Gun Original Soundtrack",1,0.038462
"Pedro",1,0.038462
"On & On",1,0.038462
"A Bar Song (Tipsy)",2,0.076923
"Nine Ball",1,0.038462
"MILLION DOLLAR BABY",1,0.038462
"WORDS, WORDS, WORDS (studio)",1,0.038462
"Falling Faster",1,0.038462
"Golden Brown",1,0.038462
"From Austin",1,0.038462
"Shameless (Sped Up) - Right Now I'm Shameless, Screaming My Lungs out for Ya",1,0.038462
"AINT EASIER",1,0.038462
"Back To You",1,0.038462
"Ooh Ahh (My Life Be Like) [Liquid Beats Remix] [feat. Tobymac]",1,0.038462
"Heartbreak Feels So Good",1,0.038462
"I Don't Care - Single Version",1,0.038462
"Whiskey For The Wine",1,0.038462
"Love Your Way",1,0.038462
"Bleeding Out",1,0.038462
"Ashes",1,0.038462
"IFTK",1,0.038462
"Petty Isn't Pretty",1,0.038462
"Stereo Love (Radio Edit)",1,0.038462
"Get This Money",1,0.038462
"misses",2,0.076923
"SimpsonWave1995 - Slowed + Reverbed",1,0.038462
"The Chase - Rebūke Remix",1,0.038462
"Tourniquet",2,0.076923
"Spotless (feat. The Lumineers)",2,0.076923
"Fear and Friday's",1,0.038462
"Pink Skies",3,0.115385
"Condemned",1,0.038462
"Revival",2,0.076923
"Where the Wild Things Are",1,0.038462
"Northern Attitude (with Hozier)",2,0.076923
"Don't Phunk With My Heart",1,0.038462
"Rock the Casbah - Remastered",1,0.038462
"My My My",1,0.038462
"Rush (feat. PinkPantheress & Hyunjin of Stray Kids)",1,0.038462
"Fine Day Anthem",1,0.038462
"Perfect (Exceeder) [Mix Cut] - Vocal Club Mix",1,0.038462
"Chasing Highs - Sped Up Version",1,0.038462
"places to be",1,0.038462
"Let Me Live (feat. Anne-Marie & Mr Eazi)",1,0.038462
"There's Your Trouble",1,0.038462
"Caribou Lou (Album Version (Explicit))",1,0.038462
"You're Free",1,0.038462
"Possum Kingdom",2,0.076923
"you look like you love me (feat. Riley Green)",1,0.038462
"Angie (i’ve been lost) [feat. Angie McMahon]",1,0.038462
"Starburster",1,0.038462
"Opinions Won't Keep You Warm At Night",1,0.038462
"Linger - SiriusXM Session",2,0.076923
"I Follow Rivers - The Magician Remix",1,0.038462
"lonely boulevard",1,0.038462
"Good 4 U",1,0.038462
"28",1,0.038462
"miramar",1,0.038462
"If Only You Could Ease My Mind",1,0.038462
"Hot Air Balloon",1,0.038462
"Je M'appelle",1,0.038462
"Chihiro",1,0.038462
"Waiting On the World to Change",1,0.038462
"BABY I'M BACK",2,0.076923
"Ren Bittersweet symphony",1,0.038462
"Whataya Want from Me",1,0.038462
"Ghost Town",1,0.038462
"Underground",1,0.038462
"I Only Smoke When I Drink",1,0.038462
"Shit Hits The Fan",1,0.038462
"Fast Ava",1,0.038462
"Throw Your Hands Up (Dancar Kuduro)",1,0.038462
"Bad To The Bone",1,0.038462
"If You Don't Want My Love",1,0.038462
"A Little Closer",1,0.038462
"LOW ROAD",2,0.076923
"Funk You",1,0.038462
"Lead Me On - From Top Gun Original Soundtrack",1,0.038462
"Savin' Me",1,0.038462
"TRIPPIN",1,0.038462
"BACKBONE",1,0.038462
"LET'S GO",1,0.038462
"The Jumper - Mass Medium Remix",1,0.038462
"Everybody Loves The Sunshine",1,0.038462
"Sailor Song",3,0.115385
"Highway Boys",1,0.038462
"Song 2",1,0.038462
"Bust A Move",1,0.038462
"They Reminisce Over You (T.R.O.Y.)",1,0.038462
"The Quiet Earth",1,0.038462
"Mr Saxobeat (Radio Edit)",1,0.038462
"Indestructible",1,0.038462
"Up (feat. Demi Lovato)",1,0.038462
"We Come Running",1,0.038462
"Ready Set",1,0.038462
"Flowers - Sunship Edit",1,0.038462
"Feathered Indians",2,0.076923
"smoke & a light",1,0.038462
"Mousetrap Heart",1,0.038462
"Creepin' Up Slowly",1,0.038462
"Where the City Meets the Sea",1,0.038462
"JOY (By My Side)",1,0.038462
"Glue Myself Shut",1,0.038462
"Sing Like Madonna",1,0.038462
"Like a Stone",1,0.038462
"The Partisan",1,0.038462
"Snow - Live",1,0.038462
"Birds In The Sky",1,0.038462
"Colors Turn Grey",1,0.038462
"Sweet About Me",1,0.038462
"Sounds Of Then (This Is Australia)",1,0.038462
"God Speed",1,0.038462
"Loom",2,0.076923
"Foolin' Ourselves",1,0.038462
"To Be Free",1,0.038462
"Where It Ends",1,0.038462
"Somethin' Here - Original Mix",1,0.038462
"Life Is Good (feat. Drake)",1,0.038462
"Pretty Lady",1,0.038462
"Wake Up Call (feat. Trippie Redd)",1,0.038462
"Aftergold",1,0.038462
"3 Foot Tall",1,0.038462
"Jerk It Out",1,0.038462
"Rivers (feat. Nico & Vinz)",1,0.038462
"Flying",1,0.038462
"Sounding the same - Drum & Bass Version",1,0.038462
"Real Love",1,0.038462
"Atmosphere",1,0.038462
"Dirty Talk",1,0.038462
"Talk Is Cheap (Live at the Enmore Theatre)",1,0.038462
"Intimidated (feat. H.E.R.)",1,0.038462
"All U Gotta Do",1,0.038462
"The Days - NOTION Remix",1,0.038462
"Money On My Mind",1,0.038462
"Infinity 2008 - Klaas Vocal Edit",1,0.038462
"Miss Alissa",1,0.038462
"Changes",1,0.038462
"Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster",1,0.038462
"Vois sur ton chemin - Techno Mix",1,0.038462
"Runny Egg",1,0.038462
"Get Down",1,0.038462
"Clara (the night is dark)",1,0.038462
"stayinit",1,0.038462
"Caught in a Dream",1,0.038462
"Afterlife (The Afterglow)",1,0.038462
"Follow You To Virgie (OurVinyl Sessions)",1,0.038462
"Somewhere In Stockholm",1,0.038462
"Revolution",1,0.038462
"Restless Mind (feat. Avery Anna)",1,0.038462
"Indigo (feat. Avery Anna)",1,0.038462
"Baddest",1,0.038462
"ON THE FLOOR",1,0.038462
"Missing - Todd Terry Club Mix",1,0.038462
"Going, Going, Gone",1,0.038462
"I Wanna Know (feat. Bea Miller)",1,0.038462
"When I Ain't Lookin'",1,0.038462
"the way things go",1,0.038462
"Aftershock",1,0.038462
"CAVE (with Tove Lo)",1,0.038462
"NIGHTS LIKE THIS",2,0.076923
"Cruel Summer - triple j Like A Version",1,0.038462
"Seventeen Going Under - triple j Like A Version",1,0.038462
"Lift Yourself",1,0.038462
"Bombalaya - Blooom Remix",1,0.038462
"So Much In Love - Sub Focus Remix",1,0.038462
"Can't Touch It",1,0.038462
"TOO COOL TO BE CARELESS",1,0.038462
"Rollin' (Air Raid Vehicle)",1,0.038462
"Take A Look Around",1,0.038462
"Livin' It Up",1,0.038462
"take it from the starz - Slowed & reverb",1,0.038462
"Love Me Not",1,0.038462
"1970 Somethin' (feat. The Game & Faith Evans)",1,0.038462
"The Stroke - Remastered 2010",1,0.038462
"Die Young (feat. 347aidan)",1,0.038462
"End Of The Affair",1,0.038462
"Say The Word (feat. Clementine Douglas)",1,0.038462
"CARNIVAL x FEIN",1,0.038462
"Me More Cowboy Than You - Demo",1,0.038462
"Holidays",1,0.038462
"Found Heaven",1,0.038462
"Never Ending Song",1,0.038462
"Fainted Love",1,0.038462
"Lonely Dancers",1,0.038462
"The Final Fight",1,0.038462
"Bourgeoisieses",1,0.038462
"Forever With Me",1,0.038462
"Eye Of The Night",1,0.038462
"Boys & Girls",1,0.038462
"Disaster",1,0.038462
"Jigsaw",1,0.038462
"Family Line",1,0.038462
"Summer Child",1,0.038462
"Footnote",1,0.038462
"Comfort Crowd",1,0.038462
"Wish You Were Sober",1,0.038462
"Fight or Flight",1,0.038462
"The Story",1,0.038462
"us. (feat. Taylor Swift)",3,0.115385
"I Knew It, I Know You",1,0.038462
"Gave You I Gave You I",1,0.038462
"Normal Thing",2,0.076923
"Good Luck Charlie",2,0.076923
"I Told You Things",1,0.038462
"Packing It Up",1,0.038462
"I Knew It, I Know You - Live From Vevo",1,0.038462
"Free Now - Live From Vevo",1,0.038462
"Pain Is Cold Water - Live From Fenway Park",1,0.038462
"False God",2,0.076923
"No High",1,0.038462
"Skin and Bones",1,0.038462
"You and Me",1,0.038462
"Love Is Going To Kill Us",1,0.038462
"Dead Man",1,0.038462
"Flesh x Blood",1,0.038462
"Sweet Oblivion",1,0.038462
"Buried at Sea",1,0.038462
"Humankind",1,0.038462
"Universe",1,0.038462
"Heaven Sees",1,0.038462
"Darkerside",1,0.038462
"California Nights",1,0.038462
"Saving Your Soul",1,0.038462
"Cigarettes",1,0.038462
"Cannon Beach",1,0.038462
"Look Back & Laugh",1,0.038462
"oooWooo",1,0.038462
"I know it won't work",1,0.038462
"I Hate It Here",2,0.076923
"Feels Like",1,0.038462
"The Black Dog",1,0.038462
"Best",2,0.076923
"The Smallest Man Who Ever Lived",3,0.115385
"How Did It End?",1,0.038462
"So Long, London",3,0.115385
"this is me trying",3,0.115385
"exes",1,0.038462
"But Daddy I Love Him",1,0.038462
"imgonnagetyouback",1,0.038462
"So High School",2,0.076923
"I Look in People's Windows",2,0.076923
"Florida!!! (feat. Florence + The Machine)",2,0.076923
"The Manuscript",1,0.038462
"I Know Places (Taylor's Version)",1,0.038462
"Clean (Taylor's Version)",1,0.038462
"Haunted (Taylor's Version)",1,0.038462
"Long Live (Taylor's Version)",1,0.038462
"Castles Crumbling (feat. Hayley Williams) (Taylor’s Version) (From The Vault)",1,0.038462
"Foolish One (Taylor’s Version) (From The Vault)",1,0.038462
"You're On Your Own, Kid",2,0.076923
"Vigilante Shit",2,0.076923
"Bigger Than The Whole Sky",1,0.038462
"High Infidelity",1,0.038462
"Come Back...Be Here (Taylor's Version)",1,0.038462
"Fifteen (Taylor’s Version)",1,0.038462
"Forever & Always (Taylor’s Version)",1,0.038462
"Forever & Always (Piano Version) (Taylor’s Version)",1,0.038462
"The Other Side Of The Door (Taylor’s Version)",1,0.038462
"mirrorball",1,0.038462
"invisible string",2,0.076923
"exile (feat. Bon Iver) - the long pond studio sessions",1,0.038462
"mirrorball - the long pond studio sessions",1,0.038462
"this is me trying - the long pond studio sessions",1,0.038462
"King Of My Heart",1,0.038462
"Dancing With Our Hands Tied",1,0.038462
"New Year’s Day",2,0.076923
"Should've Said No",1,0.038462
"Mastermind",1,0.038462
"Guilty as Sin?",2,0.076923
"The Archer",1,0.038462
"Where do we go now?",1,0.038462
"Sweet Nothing",2,0.076923
"Chloe or Sam or Sophia or Marcus",2,0.076923
"Little Freak",2,0.076923
"I should hate you",1,0.038462
"Habits",1,0.038462
"minor",1,0.038462
"epiphany",1,0.038462
"The Albatross",1,0.038462
"Fine Line",2,0.076923
"The View Between Villages",3,0.115385
"Call Your Mom",1,0.038462
"Will you cry?",1,0.038462
"Getting Older",1,0.038462
"Lookalike",1,0.038462
"Love Of My Life",2,0.076923
"Orange Juice",3,0.115385
"I know it won't work - Live",1,0.038462
"Francesca",1,0.038462
"From Eden",1,0.038462
"run for the hills",1,0.038462
"Locksmith",1,0.038462
"Constellations - Piano Version",2,0.076923
"Like Real People Do",1,0.038462
"hotline (edit)",1,0.038462
"bitches broken hearts",1,0.038462
"watch",1,0.038462
"party favor",1,0.038462
"Six Feet Under",1,0.038462
"you broke me first",1,0.038462
"Teenage Mind",1,0.038462
"One Day",1,0.038462
"You Are In Love (Taylor's Version)",2,0.076923
"Labyrinth",2,0.076923
"Dress",2,0.076923
"My Boy Only Breaks His Favorite Toys",2,0.076923
"Say Don't Go (Taylor's Version) (From The Vault)",1,0.038462
"Snow On The Beach (feat. More Lana Del Rey)",1,0.038462
"The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version)",1,0.038462
"Dial Drunk - Live From Fenway Park",1,0.038462
"New Perspective - Live From Fenway Park",1,0.038462
"Everywhere, Everything (feat. Gracie Abrams) - Live From Fenway Park",1,0.038462
"Forever - Live From Fenway Park",1,0.038462
"Maine - Live From Fenway Park",1,0.038462
"Paul Revere - Live From Fenway Park",1,0.038462
"All My Love - Live From Fenway Park",1,0.038462
"Your Needs, My Needs - Live From Fenway Park",1,0.038462
"You're Gonna Go Far - Live From Fenway Park",1,0.038462
"Homesick - Live From Fenway Park",1,0.038462
"Growing Sideways - Live From Fenway Park",1,0.038462
"She Calls Me Back - Live From Fenway Park",1,0.038462
"Orange Juice - Live From Fenway Park",1,0.038462
"Northern Attitude - Live From Fenway Park",1,0.038462
"Mess - Live From Fenway Park",1,0.038462
"The View Between Villages - Live From Fenway Park",1,0.038462
"Stick Season - Live From Fenway Park",1,0.038462
"Come Over",1,0.038462
"Growing Sideways",2,0.076923
"Halloween",1,0.038462
"Still",1,0.038462
"Your Needs, My Needs",1,0.038462
"No Complaints",1,0.038462
"cut my hair",1,0.038462
"hurt my feelings",1,0.038462
"grave",1,0.038462
"stay done",1,0.038462
"we're not alike",1,0.038462
"calgary",1,0.038462
"messier",1,0.038462
"think later",1,0.038462
"guilty conscience",1,0.038462
"want that too",1,0.038462
"plastic palm trees",1,0.038462
"bad ones",1,0.038462
"rubberband",1,0.038462
"slower",1,0.038462
"r u ok",1,0.038462
"wish i loved you in the 90s",1,0.038462
"I know love (feat. The Kid LAROI)",1,0.038462
"Siren sounds (bonus)",1,0.038462
"marjorie",1,0.038462
"Bed Rest",1,0.038462
"Heather (Lost Verse Version) [Live]",1,0.038462
"The Cut That Always Bleeds [Live]",1,0.038462
"Fortnight (feat. Post Malone)",1,0.038462
"Slow It Down",1,0.038462
"One Of The Girls (with JENNIE, Lily Rose Depp)",1,0.038462
"Down Bad",1,0.038462
"The Tortured Poets Department",1,0.038462
"Call Your Mom (with Lizzy McAlpine)",1,0.038462
"Sun to Me",1,0.038462
"Weekend (feat. Miguel)",1,0.038462
"NOT SOBER (feat. Polo G & Stunna Gambino)",1,0.038462
"FTCU (feat. Travis Scott, Chris Brown & Sexyy Red) - SLEEZEMIX",1,0.038462
"euphoria",1,0.038462
"Use This Gospel",1,0.038462
"Too Cool To Die",1,0.038462
"Mourning",1,0.038462
"New Romantics",1,0.038462
"Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series)",1,0.038462
"Miss Americana & The Heartbreak Prince",1,0.038462
"good day",1,0.038462
"Novacandy",1,0.038462
"Luv Is Dro (feat. Static Major & Bryson Tiller)",1,0.038462
"Narcos",1,0.038462
"betty",1,0.038462
"I Can't Go Back To The Way It Was (Intro)",1,0.038462
"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long)",1,0.038462
"Favorite Song (with Khalid) [Remix]",1,0.038462
"Meltdown",1,0.038462
"Best Years",1,0.038462
"Good Things Fall Apart (with Jon Bellion)",1,0.038462
"Less Than Zero",1,0.038462
"Blue",1,0.038462
"This Bar",1,0.038462
"Small Worlds",1,0.038462
"Come Back to Earth",1,0.038462
"Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By",1,0.038462
"Guatemala - From Swaecation",1,0.038462
"Like A Blade Of Grass",1,0.038462
"Motion Sickness",1,0.038462
"Poison (feat. Lil Wayne)",1,0.038462
"Scott Street",1,0.038462
"Miss America",1,0.038462
"Hey Gringo",1,0.038462
"Before You",1,0.038462
"Push Ups",1,0.038462
"Stand By Me (feat. Morgan Wallen)",1,0.038462
"Catch The Sun - From Queen & Slim: The Soundtrack",1,0.038462
"Staring At The Sun (feat. SZA)",1,0.038462
"SELFISH",1,0.038462
"Shy Away",1,0.038462
"Saturday",1,0.038462
"Young & Alive",1,0.038462
"By Your Side",1,0.038462
"Nobody Knows",1,0.038462
